lipid_id	lipid_name	pmol_d00_2	pmol_d00_3	pmol_d00_4	pmol_d00_5	pmol_d03_1	pmol_d03_2	pmol_d03_3	pmol_d03_5	pmol_d07_1	pmol_d07_3	pmol_d07_4	pmol_d07_5	pmol_d14_1	pmol_d14_2	pmol_d14_3	pmol_d14_4	pmol_d14_5
PC 14:0;0_18:1;0	Phosphatidylcholine (14:0_18:1)	4.36417783557972	4.67788184442914	4.55460617413091	5.20903058583852	3.74364641378654	4.01573315478392	3.57179194819755	4.06495465311817	4.48605785212785	4.98425560865542	4.22428988407339	4.5107026964056	3.19247690091774	5.65895783220738	6.46876162538775	3.47501940778759	4.25815714953309
PC 16:0;0_16:1;0	Phosphatidylcholine (16:0_16:1)	16.1543752869545	17.9138465756856	16.8233011056738	18.6224846172277	19.7706532606529	20.1999600843691	17.5146196415477	23.5523682096824	27.7592498679716	24.5476910471993	24.51228815332	24.9436223277508	19.3446420905231	28.6705005019245	31.0011448174031	17.7935286289388	19.0398787410369
PC 16:1;0_16:1;0	Phosphatidylcholine (16:1/16:1)	824.064568776512	712.411584992054	799.603476663118	995.492404131014	586.627066084773	673.857721271045	512.059695756748	499.194019358507	595.232106554724	660.410789247311	564.94965426939	707.828094972697	455.22995153025	915.138133739058	1115.76126902951	519.269709585342	732.876881397161
PC 14:0;0_19:0;0	Phosphatidylcholine (14:0_19:0)														0.192042772859346			
PC 15:0;0_18:0;0	Phosphatidylcholine (15:0_18:0)	1.06173879581519	1.1252717367052	1.62900751640055	1.31823134540715	1.68418036013933	1.90903583241308	2.0081109689219	2.17949127383338	1.38645366670039	1.5304497596345	1.58474138075999	1.45388362978475	0.708700950155576	1.36521401384389	1.87946846683037	0.957060671864821	1.16828461437349
PC 15:0;0_18:1;0	Phosphatidylcholine (15:0_18:1)	8.42248009977857	9.13140151875326	9.02602534304093	9.847343651104	8.21339289847425	8.53711405381861	7.58883511741086	8.17620454578655	9.41424192418149	9.52908321594876	9.66171388630288	9.71252948631147	7.29039130795055	11.9556945321665	13.7103133619265	7.5784845998174	9.45730765660585
PC 16:0;0_17:1;0	Phosphatidylcholine (16:0_17:1)	8.0676049954412	9.07522770653876	8.60374530881665	9.48909072130763	8.24933578006354	8.5546453938262	7.90450917183332	8.44822171876924	9.10734961551155	9.405560330832	9.75003207876498	9.63230985494363	6.81755684891392	11.8296397937267	13.4462253415186	7.46349285641882	8.84167547103746
PC 16:1;0_17:0;0	Phosphatidylcholine (16:1_17:0)	0.282746723601949	0.278760642832768	0.291474087000918	0.274316925302263	0.229227222433158	0.303068499408547	0.225964777383189	0.236948758447379	0.352869966950793	0.329082783033958	0.305202225988956	0.336681018326417	0.331571062442194	0.434006685224181	0.409402878000626	0.236690012473122	0.355745521950225
PC 15:0;0_18:2;0	Phosphatidylcholine (15:0_18:2)								3.82977793725819									
PC 16:1;0_17:1;0	Phosphatidylcholine (16:1_17:1)	15.3431894281139	13.5756405994597	11.1600027011891	15.6235409553551	10.8834777557582	11.8082364040274	9.93972601055209	4.80354375372612	11.3077613780083	11.9156975103429	10.0147610372765	12.949939375114	7.92880079343728	13.6780464303097	17.0318745820445	8.26252266824115	12.4891847641706
PC 14:0;0_20:0;0	Phosphatidylcholine (14:0_20:0)			0.266638585135237		0.168492416580622												
PC 16:0;0_18:0;0	Phosphatidylcholine (16:0_18:0)	61.4319218971384	64.864060272757	58.3668501844445	71.0460249466572	66.8972223293207	78.8071837227975	71.6469133267718	81.1568804023128	62.1662957930022	67.4418419998852	59.4722508957797	66.4689583557792	46.7892732767991	89.5896674797604	93.5085283424489	55.5149851892348	58.863762970591
PC 14:0;0_20:1;0	Phosphatidylcholine (14:0_20:1)					0.862618339397645	0.777430964778742				0.771927443785503							
PC 16:0;0_18:1;0	Phosphatidylcholine (16:0_18:1)	520.273347364723	551.697359628871	516.808013183516	607.786603921293	507.492521261947	588.136214194728	472.647978748421	534.89976633777	549.482437050287	585.889745673845	528.037281921506	590.432485561524	403.227468919091	791.037976309156	881.552661610034	427.969050821494	522.348890282894
PC 16:1;0_18:0;0	Phosphatidylcholine (16:1_18:0)	7.30598427684496	6.62468079421584	6.56333554696907	7.87535213970808	6.28474886735155	7.54723900553262	5.1030330029088	6.48698213861588	7.44249497023703	7.774548298342	6.84429874736896	7.96533848785675	5.88175117568538	11.6217388612281	11.0888901016596	5.26707078444957	7.48164106827353
PC 14:0;0_20:2;0	Phosphatidylcholine (14:0_20:2)		0.388803214302719	0.452334516695034		0.364825149886701	0.30510841470179			0.256690639144174		0.317264405005814			0.354514999522815	0.461792503684168		0.397350003808971
PC 16:0;0_18:2;0	Phosphatidylcholine (16:0_18:2)	36.491576932995	32.9797161192622	35.7264118127955	43.8108060354118	30.7793835371128	33.1415957007126	29.5782029852954	35.3809762604082	36.4109857168986	37.1211293795665	30.5262250223947	39.3825787133035	22.5540775445987	43.1456037377303	57.1784754303087	25.0023762128422	38.0151223491978
PC 16:1;0_18:1;0	Phosphatidylcholine (16:1_18:1)	29.0637409969274	25.0479955113966	28.6759375607619	35.0864076472293	20.3303481365397	23.0560129122327	18.3258706793216	18.1031323486112	20.1459993289376	22.1648730731965	19.8494662111286	24.441617545871	15.1504704557584	31.2152605687706	37.119316735152	17.5438376332769	24.0433122117335
PC 17:1;0_17:1;0	Phosphatidylcholine (17:1/17:1)	0.208258309871737			0.135836591272743	0.118680761395604				0.167729985050228	0.141973198860684	0.102841994518635	0.167848836372005	0.101118246752333	0.106688897959961	0.267565131486233		0.117196330674998
PC 14:0;0_20:3;0	Phosphatidylcholine (14:0_20:3)		3.19649333711718				2.1986192434968	3.3476426614748	1.41872940922745		1.99314144357531					4.03845120705034	1.79604866594373	
PC 16:0;0_18:3;0	Phosphatidylcholine (16:0_18:3)	11.3701195122218	7.53710478072565	10.5366966661027	13.24866553004	7.66300323999985	7.91585830257862		5.10916314422256	7.36272212751284	6.85414734451414	7.63940352607179	8.03832382551978	5.42053107280623	11.1221889554521	10.4146283780133	5.40579460765369	9.13567088585775
PC 16:1;0_18:2;0	Phosphatidylcholine (16:1_18:2)	5.96742084175386	4.19201747600883	5.85837456388697	8.194573013059	4.43440022512395	3.59587078985928	6.52037830703185	4.23543789408429	4.39564730307978	3.82047269208125	4.29430387966526	5.75998004335917	3.10243281594692	5.7377580888789	6.37074185892155	3.40542717705532	6.28320555783725
PC 14:0;0_20:4;0	Phosphatidylcholine (14:0_20:4)	42.6813464315179	38.2635288628568	41.5362199336183	51.9980579021178	32.3102656380566	37.1741619158457	26.8841859236766	28.9902657352289	36.8772587668146	34.4764489139862	32.1248838928233	40.3505364310308	26.1284117352274	47.8030391268339	56.9394379022812	26.8450814941935	41.0590017874138
PC 12:1;0_22:6;0	Phosphatidylcholine (12:1_22:6)						2.34283522946172											
PC 16:0;0_19:0;0	Phosphatidylcholine (16:0_19:0)																31.702751390053	
PC 15:0;0_20:1;0	Phosphatidylcholine (15:0_20:1)	1.01178080832868	0.874697440787773		1.0572434328155	0.825645060615531	0.884949424483485	0.78975029884563	0.884504716932605	0.917645645988213	0.98643392366177	0.950568269321511	0.902599225272349		1.17168035265537	1.26169209097292	0.644991774381132	
PC 16:0;0_19:1;0	Phosphatidylcholine (16:0_19:1)	1.76862635358428	1.54920062857779	1.89393466276362	1.86336267277531	1.61766883841576	1.94158608135945	1.47177758193543	1.79203288996689	1.78702693745289	1.90014889898281	1.69713041376454	1.89840470041016	1.21231152756339	2.35684953641193	2.33205361778309	1.21838210907508	1.46759458367625
PC 16:1;0_19:0;0	Phosphatidylcholine (16:1_19:0)		0.09120831149824	0.104890767217415			0.088684133512352					0.070587275856059				0.140513839564367		
PC 17:0;0_18:1;0	Phosphatidylcholine (17:0_18:1)	14.660710556819	12.8491549603532	15.1629925348651	15.7498320883891	11.3275160177223	13.2474339290588	10.6934289543314	13.1817450912001	13.351721878151	14.2151847599205	13.2915368765473	14.2200450958751	9.70866626595437	17.8382250587511	18.8763819118763	10.2210976888853	12.7801777268922
PC 17:1;0_18:0;0	Phosphatidylcholine (17:1_18:0)	3.22006055868823	2.71639206443362	3.55637792703603	3.38135692246476	2.25311584604835	2.84722005731629	2.22631184112336	2.56785820107417	2.73849493716562	2.9243778521436	2.90356079459158	2.98684827352993	2.08568387547454	3.81829480712969	3.96038834148547	2.12341197901164	2.79186692796942
PC 16:0;0_19:2;0	Phosphatidylcholine (16:0_19:2)											0.484037904978779		0.463873636712425		0.893794516952453		
PC 16:1;0_19:1;0	Phosphatidylcholine (16:1_19:1)	0.123101705275725																
PC 17:0;0_18:2;0	Phosphatidylcholine (17:0_18:2)	1.63593165024836	0.779768952654735	1.01964044312404	1.05742041255674	0.721501665207757	0.796354840534505	0.592165964909039	0.686662674806029	0.914029777205559	0.810726547163995	0.728457522243839	0.873468705173411	0.536394928120117	0.999073147143524	0.984901464930596	0.50423424557594	0.846219114961815
PC 17:1;0_18:1;0	Phosphatidylcholine (17:1_18:1)	4.51800559693083	5.00612440907525	5.15672623166959	6.23875207156198	4.22777136115973	4.56841957480608	3.75011089927698	3.89524964021614	4.47476772706881	4.77833961146217	4.31646397871318	5.11483448270044	2.78127951407191	5.7943461500128	6.61264761785735	4.02886432325151	4.85663119700715
PC 15:0;0_20:3;0	Phosphatidylcholine (15:0_20:3)											0.973076349450472						
PC 17:1;0_18:2;0	Phosphatidylcholine (17:1_18:2)	2.41444784767839	2.21739370773467		2.71313501299604	2.00709829124481	2.0004167742546	1.60210651463328	2.06926821797678	2.29149129971576	2.51750753000807	0.67113148924498	2.35621045790835	1.33781903956171	2.0225755901787	2.87251819097964		1.88340227947769
PC 15:0;0_20:4;0	Phosphatidylcholine (15:0_20:4)							2.84670041418785		4.1946945978719	4.03500846542146	4.013263685822	4.07017486266757	3.22612485287251	5.08836235881699			
PC 13:1;0_22:4;0	Phosphatidylcholine (13:1_22:4)	31.5670020487825																
PC 14:0;0_22:0;0	Phosphatidylcholine (14:0_22:0)			0.084305230350664														
PC 16:0;0_20:0;0	Phosphatidylcholine (16:0_20:0)	2.72278761655354	1.88783656370565	3.1732908229277	2.3461742949998	1.55032300179554	2.92801234432511	2.08958478489719	2.43296012050244	2.49050184637939	3.05412423491774	2.40544646720716	2.27348089902563	1.16429863139252	2.97459078574226	3.16987079632705	1.33625308517279	2.19169981654142
PC 17:0;0_19:0;0	Phosphatidylcholine (17:0_19:0)															0.676510012425336		
PC 18:0;0_18:0;0	Phosphatidylcholine (18:0/18:0)	11.8751913158012	9.11994139738446	12.2782347617627	11.0091122765072	8.19387098177717	13.1442320689364	9.73150044554694	13.0041169987486	12.2584262884517	14.3578908289212	10.2213788719419	10.1528164178036	5.85976817397232	14.0655319503135	16.6173598739521	6.58797129475213	10.650618233523
PC 16:0;0_20:1;0	Phosphatidylcholine (16:0_20:1)	21.1571607785567	20.6265768938966	20.0513405943115	24.0980149300332	18.5668882044089	22.886062214251	18.5100809630932	18.1796831155744	17.7238280785666	19.2293202975701	18.297582553511	19.9830012793878	11.7725334688408	25.5970418158502	27.7518734567413	13.7523492835134	17.5821614813228
PC 16:1;0_20:0;0	Phosphatidylcholine (16:1_20:0)	0.571309593239111	0.530187011808718	0.658670194094955	0.614644242940041	0.470193756042212	0.729307516417376	0.579179635006199	0.364408778707724	0.535170695312648	0.609758387386727	0.586389940495485	0.603084930848113	0.509911132934666	0.894538394906006	0.989635644540116	0.472798774612907	0.407802462516783
PC 18:0;0_18:1;0	Phosphatidylcholine (18:0_18:1)	222.041695499398	207.819831646509	215.070994937883	249.05351571508	166.680191089531	210.865864010863	159.11722585025	172.97645202694	184.381057221502	202.6352208682	181.02322290924	203.700275919274	130.529433413968	267.817743235763	300.087880864287	145.889231514364	192.449018276403
PC 16:0;0_20:2;0	Phosphatidylcholine (16:0_20:2)	5.26082265878244	5.89674077173806	5.60761246767675	6.14514989323112	5.578642199849	6.16027422236764	5.34466412321806	6.41728092741957	6.952297202173	6.6505026158824	5.50993407939186	6.29642065840039	4.16767991799877	7.82255355615968	8.96539941344012	4.32653130669841	5.69747670509674
PC 16:1;0_20:1;0	Phosphatidylcholine (16:1_20:1)	1.28880961335487	1.33660883193705	1.41682139021602	1.80055764677901	0.987501163954552	1.28076487881882	1.00666291258708	1.04334511707278	1.00882168149142	1.16298879705865	0.963682419343824	1.2444707091402	0.728152134586822	1.66253638388102	1.83474962391489	0.805683676916711	1.19553148169113
PC 18:0;0_18:2;0	Phosphatidylcholine (18:0_18:2)	13.650524350703	12.2330530393585	13.2857287459392	15.0692372374428	10.7020003354857	12.870919680693	10.8902200705866	13.6103415458435	14.9710226160468	14.3241836809644	11.2012793091734	14.1375869142872	8.76318295931724	17.1813663415088	20.4281588200523	9.12231865513056	13.7281219026672
PC 18:1;0_18:1;0	Phosphatidylcholine (18:1/18:1)	55.2838415894929	55.5740623559688	55.5399923886055	65.4122432024625	43.506337866157	49.0824558579535	40.1162845866226	43.8055795223367	44.6999509458398	49.1709440495688	41.5240156591319	50.4117776793324	32.7289630504446	67.0756454732114	76.6620907774848	38.2930873593396	48.4147745600865
PC 14:0;0_22:3;0	Phosphatidylcholine (14:0_22:3)														0.158183073417806			
PC 16:0;0_20:3;0	Phosphatidylcholine (16:0_20:3)	8.77036811903986	8.78867483748169	9.67255321315517	12.3754513294418	9.17143529942452	8.6192023541217	7.99031774960566	8.35059125308212	12.7372131132518	12.4024649230045	9.30942325584559	12.0499209035292	7.85240290169221	13.1503545118043	15.7721213321077	8.05814329720346	10.6529783358455
PC 16:1;0_20:2;0	Phosphatidylcholine (16:1_20:2)	0.21523414152175	0.152371478714565	0.24947223754863	0.299684095795663	0.212304098018577	0.182152234526495	0.14855773075601	0.206061566373761	0.19210987897818		0.14736355508297	0.250191007934561	0.143018608581235	0.260553710702461	0.358806586419467	0.184695014280333	0.23872952379325
PC 18:0;0_18:3;0	Phosphatidylcholine (18:0_18:3)		1.89792506307239				1.60718010221568		1.14731378076843			1.15315714903188						
PC 18:1;0_18:2;0	Phosphatidylcholine (18:1_18:2)	11.1345799542828	8.71549032137337	10.9675336571471	13.8272037145805	7.40068458888642	7.41071287476685	6.49712624585374	6.72015587286877	7.33394948780156	7.74386901159485	6.20582023720504	7.67883325976202	4.68745655098504	9.65706352337716	12.5676193057033	6.01530848610642	8.77009885202716
PC 14:0;0_22:4;0	Phosphatidylcholine (14:0_22:4)	0.786631032954232	0.787700730993556	0.737262470917954	0.871600872908562	0.745164848918964	0.70464301784935		0.696603150615281	0.797735180024696	0.774466970639505	0.611679429551956	0.857015351956094	0.507585863749846	1.04661960652523		0.559140663622408	
PC 16:0;0_20:4;0	Phosphatidylcholine (16:0_20:4)	45.6296090938528	56.4122965140209	50.2481604130957	61.0317531469998	56.5021540854002	56.7304175410938	50.2430878918581	53.1199468883284	62.0735273792731	62.1449987888639	64.7784596954302	67.8490696529609	54.1065557244445	96.0368352035788	102.622985721258	52.7531842526301	57.0065105873673
PC 16:1;0_20:3;0	Phosphatidylcholine (16:1_20:3)	0.233049871294543	0.277850701694217	0.247723475066296	0.285776712328149	0.341474909488646	0.268352301506994	0.237663882039551	0.313480417089799	0.423516992894812	0.416131713150177	0.297901425030828	0.335194230489635	0.301367260618076		0.468188875900905	0.226877677738888	0.294607210075325
PC 18:2;0_18:2;0	Phosphatidylcholine (18:2/18:2)	0.180145372316763	0.172678315778574	0.266968052731424	0.256026180703678	0.108856605668421	0.217807195513318	0.303201587900836	0.39337213513712	0.21637212110379	0.205521345430229	0.171063012379835	0.280629877940845	0.144672503978039	0.302783951041042	0.472639593799033	0.206717077128239	0.275366302006612
PC 14:0;0_22:5;0	Phosphatidylcholine (14:0_22:5)			12.6834610721829		8.26849703397375	4.25173342806841	7.53663987056955					5.4531994520288	2.4818426752077		11.4643046705201		10.8961631125744
PC 16:0;0_20:5;0	Phosphatidylcholine (16:0_20:5)						27.24293634851			24.2580597204862		22.7545307642027	24.2111362537523	15.5990649751196			20.6920567525042	
PC 16:1;0_20:4;0	Phosphatidylcholine (16:1_20:4)	52.3212488338078	51.1827698598904	41.6618409576122	65.9753382770044	36.0386658079275	16.9600722657809	33.1325306989478	42.3998891109792	19.5664061956739	45.1415054411634	20.663400367529	23.508974974195	13.7261468443123	64.0256701547702	63.0015627623027	18.3158848903956	36.9587291261609
PC 14:0;0_22:6;0	Phosphatidylcholine (14:0_22:6)	7.37455659434422	8.05325472405908		10.8543633014938	7.67633394323197	7.12856681497754		7.6729065915828	7.69260942998356		6.83515004515211	8.1795609212019	5.63546246586637		16.098780365344		
PC 16:0;0_21:0;0	Phosphatidylcholine (16:0_21:0)		8.74220483746965	27.9752639739155	23.3517858756208		17.5255625685771			27.6962459363053	15.5464038539267	11.3408452185491	11.8071146280384		17.7569585381206	15.658383027224		
PC 17:0;0_20:0;0	Phosphatidylcholine (17:0_20:0)	15.3874503010633	7.3629467779704	31.6510072473144	21.5036869290733	32.4872502074038	10.7862866137309	11.9036510569421	16.9465059172802	22.0161226496183	12.6854827855742	10.6403500576148	10.2885657590741	8.29533986703624	13.5326416100724	16.1526279535941	26.8873292624807	40.3881986673661
PC 18:0;0_19:0;0	Phosphatidylcholine (18:0_19:0)	34.5592273105411	17.5810262938478				26.1437427687531	26.0556139534339	37.991686446179		29.0095145613408	23.6290243119698	21.5597166107244	14.9632235858425	28.8297810024155	36.0966115779499		
PC 16:0;0_21:1;0	Phosphatidylcholine (16:0_21:1)	4.52277101808155	3.39913247804944		4.53631387620666	3.05836890777009	5.93070702806174	5.06309204175193	5.9981691828067			2.99292788812309	3.625807261058	1.74973453250951	5.59759967560028	5.57554356898056	1.89515370888287	
PC 16:1;0_21:0;0	Phosphatidylcholine (16:1_21:0)				0.611275154341256							0.507682053202767		0.30269823278348				
PC 17:0;0_20:1;0	Phosphatidylcholine (17:0_20:1)	10.170442026656	7.61730484697679	13.8328421458842	10.8288143033171	5.09994397532239	8.97602655465958	7.00934355422377	10.1009103529399	11.2422870762542	13.7019442999065	5.39700784825258	5.50203362286095	2.89698170391851	10.2233188532129	9.23386132301044	3.6639044528767	6.56664229558014
PC 17:1;0_20:0;0	Phosphatidylcholine (17:1_20:0)	2.00529737923285				0.609324233688647	1.40268048043221		1.2971291335926	1.51426333005175		1.00363911328197	1.01216084341171		1.85059640256367	1.52037569751202	0.626311888644276	
PC 18:0;0_19:1;0	Phosphatidylcholine (18:0_19:1)	12.7353679081044	9.24372469360577	15.9321455352862	11.8834377783182	6.07453319914665	12.4839205820621	9.5768324315961	12.0381875243893	14.190286008228	17.9906183331854	7.05943146493929	7.24159693997289	3.96111367019065	12.4394521401473	10.7490136826351	4.74242801907999	8.4000417973943
PC 18:1;0_19:0;0	Phosphatidylcholine (18:1_19:0)					4.80273475800844						6.63843085529776	7.00961882183654	3.78313580973672		11.4186241258399	4.04511809766483	7.59749637366581
PC 17:0;0_20:2;0	Phosphatidylcholine (17:0_20:2)	1.30448666291889	1.43591037027444	1.2028566265924	1.16149304142751	1.01942121946291	1.46047299283872	2.26521785876728	1.43999331376607	1.31050197348629	1.31612115314036	2.90168727653426	1.58365794825469	1.16185688429803	1.78549503385063	2.37182025368716	1.33738499793342	1.42024951292293
PC 17:1;0_20:1;0	Phosphatidylcholine (17:1_20:1)	0.969770498485326	1.07817581916307	1.02863825090866	1.30843216536857	0.872660017095086	1.24130946879314	1.72636859155592	0.78271218018765	1.0178850796827	1.05915151157249	1.60435593304965	1.00236166337314	0.624672234362618	1.60437202887995	1.66602117933174	0.696500503553797	1.09259161103077
PC 18:1;0_19:1;0	Phosphatidylcholine (18:1_19:1)	3.04071901059901	2.9929762719962	3.2574652686333	3.42206219308728	2.08280140443968	2.71545447192823		2.63702055108835	2.36599105718148	2.74186840412349		2.85299864285032	2.30045288425938	4.77145333107228	5.95702399974634	2.49347716542917	3.53139740939807
PC 18:2;0_19:0;0	Phosphatidylcholine (18:2_19:0)			0.564259972939395														
PC 17:0;0_20:3;0	Phosphatidylcholine (17:0_20:3)	1.66868272726038	1.38628798967585	1.77924852866721	2.02364414747462	1.07346232329887	1.05598128386561	0.907582614155763	1.1721296706365	1.29428946343874	1.65690879611572	1.42180357706523	1.19143699131935	1.28061313537605	2.12177876759865	2.21686265853694	1.058194988095	1.18240932668666
PC 17:1;0_20:2;0	Phosphatidylcholine (17:1_20:2)					0.12915989388207	0.154073407956413	0.139415877439803										
PC 17:0;0_20:4;0	Phosphatidylcholine (17:0_20:4)	3.24509793254157	3.94300745318116	3.74672519850042	4.75425107351125	3.69979021992637	4.498959480899	4.16016091768459	3.85752837525547	4.54687342419914	4.25238451274829	4.82278966999343	4.50158446190775	3.12458429712406	6.74753252918608	6.27119270707216	3.24137018978379	4.05138102691059
PC 17:1;0_20:3;0	Phosphatidylcholine (17:1_20:3)	0.247641770572161	0.262577424024729	0.235304678081725		0.307126465568788				0.299688143848792	0.298833546823052	0.289044077292876	0.261849762379246	0.152397357339925			0.187571698178423	0.237588719773071
PC 17:0;0_20:5;0	Phosphatidylcholine (17:0_20:5)	8.26802264861399	5.94699432922447	3.91994802359858	8.4596452588859	4.25183989750755	5.99082514982827	3.29276215232039	3.22945146914673	4.53439020250439	4.32637787864778	1.99032866799654	4.51030240599389	3.2787645317908	5.71133683518595		4.61461448884771	
PC 17:1;0_20:4;0	Phosphatidylcholine (17:1_20:4)	5.49005948170552	5.31789501107364	5.0329425275764	5.52522973834756	4.74551649085294	5.00268814954838	5.11819221329882	5.70009483870976	4.9472159426425	5.5995562346126	5.56148371664155	5.8907909110371	3.83201855720642	6.36602656544253	10.4747661792551	3.79607184542136	6.46600692373675
PC 15:0;0_22:6;0	Phosphatidylcholine (15:0_22:6)								2.1302609720879	1.56163403329556		2.09473506506382	2.41542337605454	1.34010972321807		2.81397965150482		1.42312777507983
PC 17:0;0_20:6;0	Phosphatidylcholine (17:0_20:6)	3.94697285678906	3.73244994374474	3.02183214405038	3.71108933120545	3.29789876540071	3.43692240335921	2.94727914957455	1.53946467757044	2.18383309996083	3.79250647443693	1.5044965344382	1.73964427817452	1.70990727988927	4.70073307185183	2.66308692900782	2.41891626761151	1.83928537106365
PC 16:0;0_22:0;0	Phosphatidylcholine (16:0_22:0)	0.887932839639519	0.580483782789241	1.69536204670365	0.694243954889952	0.538171892987784	0.850353123945802	0.516507772846047	0.660559671084	0.711475746002144	0.818530125330318	0.602485818985029	0.719647415918447	0.61579393821977	0.853748958609903	1.01111779505549	0.373912836396754	0.650428213351091
PC 17:0;0_21:0;0	Phosphatidylcholine (17:0_21:0)	0.285528656392591	0.285699252917311	0.830520362316044	0.241451791331359	0.208226768791107		0.231338911270845	0.246697417606508	0.362037414727454	0.428503627924918	0.310333029653556	0.31465533838199	0.409651507165648	0.268280673067884	0.326896217323949	0.191143707488073	0.310729184662443
PC 18:0;0_20:0;0	Phosphatidylcholine (18:0_20:0)	1.18120465061005	0.879192803787469		0.860540435173669	0.738104947879862	1.21026253979181	0.731182439691601	1.02514555211612	1.12992063657715	1.24299114572157	0.820866719425677	0.997785435693079		1.09714355039206	1.49967771271706	0.525156438356044	0.834158694639012
PC 14:0;0_24:1;0	Phosphatidylcholine (14:0_24:1)			0.085278678698182			0.098397605664142						0.076616519677755		0.085116979456901			
PC 16:0;0_22:1;0	Phosphatidylcholine (16:0_22:1)	1.3844327543648	1.13481436618576	1.33844737670604	1.39322610366091	1.26700731751243	1.62642508738068	1.16967750653922	1.34896101906797	1.16395807621081	1.31987327519997	1.2613126870023	1.31683659297432	0.826672774609735	1.83001471672631	1.81649548444821	0.883432451824873	1.18369354950518
PC 16:1;0_22:0;0	Phosphatidylcholine (16:1_22:0)	0.393435174999963	0.333490447679897	0.415347503446947	0.45749366402566	0.327679660177727	0.375501576772095	0.278307845241613	0.336878113951076	0.353273933901032	0.425754662512602	0.355827219316561	0.38972250789186	0.360817360429054	0.67280782688337	0.699175881143162	0.310637838415944	0.419396520398068
PC 17:0;0_21:1;0	Phosphatidylcholine (17:0_21:1)		0.062936726517334															
PC 18:0;0_20:1;0	Phosphatidylcholine (18:0_20:1)	10.0182349248955	9.24020089073889	10.0219417628977	11.2119149178024	7.74989011885181	9.78954702529011	7.59488213755717	8.02718281524263	7.79909085683708	9.61333916852398	8.53558253242501	9.21959556082046	4.93043275457538	10.8887873183843	12.487743614034	5.93282213533624	8.43938617845874
PC 18:1;0_20:0;0	Phosphatidylcholine (18:1_20:0)	3.61644808737502	3.17929517004133	3.74815340375129	3.84504904694381	2.47964770656653	3.32000386222263	2.44980922578647	2.70145069401248	2.70934570479748	3.57587006193374	3.04442845144369	3.19161285389894	1.9485511454787	4.40278857267913	4.6325715185941	2.27166098799433	3.1594387163212
PC 16:0;0_22:2;0	Phosphatidylcholine (16:0_22:2)	0.549269727699303	0.305167152452928	0.366689237806583	0.448330773761044	0.316511902094196	0.542665722828949	0.248548881586499	0.329365909904173	0.379379153287286	0.350367593902472	0.339772760433646	0.340678321263063		0.685965573968232	0.452643295648824	0.235338796978912	0.348541533202099
PC 16:1;0_22:1;0	Phosphatidylcholine (16:1_22:1)	0.455270222653477	0.356599361355353	0.395676374795694	0.366610365412122	0.292325819507181	0.418355977979494	0.26935193731824	0.274908034811047	0.379785886811336	0.385134184243523	0.392119726401936	0.430448910217812	0.312735934714455	0.671194870475919	0.720749402000585	0.320756356836172	0.425090058932824
PC 18:0;0_20:2;0	Phosphatidylcholine (18:0_20:2)	5.16620863018238	5.15812872722452	5.38705820812267	4.64947681463377	4.3462315641744	5.56873396953836	4.06785835642643	4.83499216593443	4.68069425388045	4.9784190828813	4.58720406359532	5.02682938506944	3.68363650822356	6.81516028449294	7.48427021715305	3.72942556607238	5.34817739745199
PC 18:1;0_20:1;0	Phosphatidylcholine (18:1_20:1)	12.2549162120294	10.4166008763396	11.6726391097763	13.292480761044	7.8393366298365	9.84021749454481	7.21225320270696	7.71131645135187	7.58005578031966	9.00079575301493	8.05773655494421	10.1386111523333	6.51805863401529	13.208729518145	15.4313252622927	7.15718520101819	10.0047724176441
PC 18:2;0_20:0;0	Phosphatidylcholine (18:2_20:0)	0.286208195562371	0.181286564777798	0.214605732932673	0.241156973906641	0.15883661996274	0.181279966041608	0.143053562964352	0.178458930646643	0.157135371937622	0.253855939010695	0.175304250436731	0.201190714143667	0.162978537699482	0.28165897234775	0.291459730139787	0.134873324622113	0.212924296250842
PC 16:0;0_22:3;0	Phosphatidylcholine (16:0_22:3)				0.634778632719014	0.543757097910233	0.575640769131542			0.566373618932772					1.02347997101799	0.921922703265599	0.40515619235706	
PC 18:0;0_20:3;0	Phosphatidylcholine (18:0_20:3)	5.95173586954783	5.66446198963648	5.89834017236793	7.65791174805259	4.59752806269274	5.4288478874248	4.55756186681563	4.79181934872366	5.8054946652965	6.61433995485907	5.20601751522746	6.5172871149924	4.05357877177387	7.9154100649894	8.66327713951822	4.05705946746637	6.06291288656963
PC 18:1;0_20:2;0	Phosphatidylcholine (18:1_20:2)	2.75993463702126	2.64201349871047	3.27685667005371	3.60221515702503	1.83968442335219	2.44330254091928	1.81739045290613	1.83333186198543	1.87520780738261	2.33712010706355	2.01581076766566	2.46910273384034	1.58307635641414	3.54665262357996	3.8185051710301	1.81039976425813	2.74963162982406
PC 18:2;0_20:1;0	Phosphatidylcholine (18:2_20:1)	0.601862841178174	0.464404142037556	0.602967155488333	0.600951409986477	0.319381534142763	0.585999013132161	0.344851707647555	0.40838813820268	0.376803962872491	0.458411979458255	0.407115243947485	0.433597021499023	0.295859519934918	0.483919714674278	0.633264232763914	0.306595975395608	0.46482314168256
